epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,4726.66,1.07241,1.91849,0.83249,0.2462,0.49636,0.36626,0.24465,0.80509,1.6513,0.73476,0.0003565,0.0003565,0.0003565
67,4792.38,1.02713,1.88524,0.82674,0.2447,0.58277,0.35716,0.24258,0.79428,1.64629,0.72941,0.0003466,0.0003466,0.0003466
68,4859.71,0.98641,1.82112,0.81938,0.26582,0.49791,0.37133,0.26725,0.76592,1.6245,0.73114,0.0003367,0.0003367,0.0003367
69,4963.31,1.03267,1.88406,0.81634,0.23884,0.54172,0.3698,0.26828,0.77789,1.61533,0.73456,0.0003268,0.0003268,0.0003268
70,5066.04,1.05105,1.90094,0.83268,0.2587,0.50165,0.36659,0.26033,0.7327,1.61673,0.73744,0.0003169,0.0003169,0.0003169
71,5157.93,1.03959,1.87081,0.82877,0.36734,0.3967,0.38565,0.27444,0.76289,1.62613,0.74182,0.000307,0.000307,0.000307
72,5250.18,1.00103,1.83474,0.82123,0.35558,0.36679,0.37531,0.26549,0.78007,1.62991,0.73562,0.0002971,0.0002971,0.0002971
73,5358.61,0.97415,1.88368,0.82771,0.27326,0.45315,0.37283,0.26263,0.73333,1.62888,0.73809,0.0002872,0.0002872,0.0002872
74,5462.77,0.97791,1.84913,0.82091,0.36804,0.40776,0.38711,0.27191,0.80307,1.63517,0.74654,0.0002773,0.0002773,0.0002773
75,5563.15,1.00509,1.83054,0.82411,0.36418,0.41316,0.38301,0.26755,0.75658,1.62939,0.74309,0.0002674,0.0002674,0.0002674
76,5664.64,0.97542,1.84788,0.82497,0.3947,0.45039,0.38381,0.2682,0.69957,1.61214,0.73345,0.0002575,0.0002575,0.0002575
77,5761.48,0.99357,1.82769,0.81853,0.29374,0.41739,0.38517,0.26908,0.74957,1.60227,0.73689,0.0002476,0.0002476,0.0002476
78,5860.05,0.99107,1.82028,0.81947,0.27676,0.45535,0.38213,0.26913,0.74392,1.61468,0.73747,0.0002377,0.0002377,0.0002377
79,5959.64,0.93172,1.84551,0.82526,0.33374,0.41701,0.38084,0.27421,0.70021,1.61594,0.74782,0.0002278,0.0002278,0.0002278
80,6058.11,0.93439,1.83213,0.82254,0.32183,0.49244,0.38768,0.28086,0.71363,1.59298,0.74194,0.0002179,0.0002179,0.0002179
81,6148.64,1.00963,1.8486,0.82983,0.31915,0.46422,0.38785,0.27891,0.7358,1.60458,0.73863,0.000208,0.000208,0.000208
82,6211.04,0.98666,1.81597,0.8233,0.28983,0.48488,0.38974,0.27944,0.68865,1.59023,0.73858,0.0001981,0.0001981,0.0001981
83,6275.02,0.93533,1.80512,0.82876,0.27191,0.53326,0.38305,0.27526,0.69298,1.5977,0.73681,0.0001882,0.0001882,0.0001882
84,6341.9,0.96369,1.85665,0.83226,0.24555,0.54068,0.3638,0.26277,0.71118,1.61534,0.73953,0.0001783,0.0001783,0.0001783
85,6428.83,0.97609,1.81514,0.83097,0.38492,0.35884,0.40034,0.29036,0.68674,1.59162,0.73733,0.0001684,0.0001684,0.0001684
86,6530.66,0.93313,1.82142,0.81811,0.40736,0.3497,0.40018,0.29256,0.69813,1.58777,0.73894,0.0001585,0.0001585,0.0001585
87,6630.17,0.9177,1.80245,0.81581,0.35924,0.43682,0.38905,0.29213,0.67374,1.59616,0.73631,0.0001486,0.0001486,0.0001486
88,6706.75,0.91325,1.78098,0.82429,0.37843,0.37486,0.39491,0.29085,0.65598,1.58052,0.73822,0.0001387,0.0001387,0.0001387
89,6773.07,0.93696,1.80813,0.83281,0.3411,0.43222,0.38691,0.28528,0.65719,1.59124,0.73502,0.0001288,0.0001288,0.0001288
90,6836.53,0.92931,1.75807,0.82093,0.30638,0.46892,0.38986,0.28068,0.67321,1.58434,0.73463,0.0001189,0.0001189,0.0001189
91,6894.67,0.73237,1.62461,0.80761,0.31849,0.39616,0.38986,0.28096,0.69802,1.60037,0.73497,0.000109,0.000109,0.000109
92,6952.72,0.72876,1.58756,0.80374,0.40567,0.32683,0.39579,0.2746,0.71898,1.61106,0.7419,9.91e-05,9.91e-05,9.91e-05
93,7013.37,0.69821,1.5996,0.80225,0.38752,0.38978,0.39884,0.28405,0.72209,1.59049,0.73681,8.92e-05,8.92e-05,8.92e-05
94,7101.44,0.69774,1.58251,0.81207,0.39534,0.39792,0.4031,0.2879,0.72899,1.59454,0.73744,7.93e-05,7.93e-05,7.93e-05
95,7190.86,0.67343,1.57982,0.81689,0.41148,0.39687,0.40503,0.28623,0.70821,1.58306,0.7346,6.94e-05,6.94e-05,6.94e-05
96,7279.23,0.66887,1.54876,0.81702,0.50892,0.28556,0.40763,0.28709,0.71045,1.57588,0.73333,5.95e-05,5.95e-05,5.95e-05
97,7362.01,0.67678,1.56888,0.80469,0.57874,0.28904,0.41734,0.29662,0.67935,1.5647,0.73222,4.96e-05,4.96e-05,4.96e-05
98,7450.39,0.68268,1.55169,0.80988,0.44874,0.29894,0.40965,0.29482,0.68955,1.57384,0.73424,3.97e-05,3.97e-05,3.97e-05
99,7539.69,0.66476,1.5481,0.80876,0.42751,0.32269,0.40943,0.2951,0.68172,1.56864,0.73374,2.98e-05,2.98e-05,2.98e-05
100,7630.75,0.66896,1.54535,0.80911,0.44221,0.32776,0.4093,0.29525,0.67489,1.56925,0.73464,1.99e-05,1.99e-05,1.99e-05
