epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,4693.42,0.66033,1.66119,0.83488,0.5817,0.26216,0.40245,0.31932,0.60212,1.5613,0.81496,3.664e-05,3.664e-05,3.664e-05
31,4057.79,0.67061,1.69943,0.83456,0.57402,0.27006,0.40555,0.31912,0.60751,1.55529,0.82015,4.06e-05,4.06e-05,4.06e-05
34,4843.5,0.65387,1.6754,0.84084,0.55753,0.27391,0.4026,0.3181,0.61937,1.55824,0.81596,3.466e-05,3.466e-05,3.466e-05
32,4189,0.67592,1.70532,0.83355,0.57486,0.26786,0.40046,0.31683,0.60809,1.55557,0.818,3.862e-05,3.862e-05,3.862e-05
35,4995.57,0.64756,1.64954,0.83009,0.55945,0.27523,0.40267,0.31734,0.56067,1.5429,0.8152,3.268e-05,3.268e-05,3.268e-05
33,4319.99,0.66033,1.66119,0.83488,0.5817,0.26216,0.40245,0.31932,0.60212,1.5613,0.81496,3.664e-05,3.664e-05,3.664e-05
36,5151.14,0.64051,1.64907,0.83571,0.55899,0.26915,0.40681,0.32011,0.6134,1.56108,0.81594,3.07e-05,3.07e-05,3.07e-05
34,4453.56,0.65387,1.6754,0.84084,0.55753,0.27391,0.4026,0.3181,0.61937,1.55824,0.81596,3.466e-05,3.466e-05,3.466e-05
35,4586.82,0.64756,1.64954,0.83009,0.55945,0.27523,0.40267,0.31734,0.56067,1.5429,0.8152,3.268e-05,3.268e-05,3.268e-05
37,5306.01,0.65191,1.63276,0.83491,0.5911,0.2624,0.4061,0.31671,0.56681,1.55833,0.81463,2.872e-05,2.872e-05,2.872e-05
36,4717.96,0.64051,1.64907,0.83571,0.55899,0.26915,0.40681,0.32011,0.6134,1.56108,0.81594,3.07e-05,3.07e-05,3.07e-05
38,5458.04,0.65112,1.66332,0.83467,0.61064,0.262,0.40519,0.31703,0.61199,1.56329,0.8151,2.674e-05,2.674e-05,2.674e-05
